Filename                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
goo/ft_utils.cc                                             1                 0   100.00%           1                 0   100.00%           4                 0   100.00%           0                 0         -
goo/gbase64.cc                                              8                 0   100.00%           2                 0   100.00%          31                 0   100.00%           8                 0   100.00%
goo/gbase64.h                                               4                 0   100.00%           1                 0   100.00%           3                 0   100.00%           2                 0   100.00%
goo/gbasename.cc                                            2                 0   100.00%           1                 0   100.00%           6                 0   100.00%           0                 0         -
goo/gfile.cc                                               86                27    68.60%          15                 3    80.00%         129                35    72.87%          48                18    62.50%
goo/gfile.h                                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
goo/gmem.h                                                 91                34    62.64%          11                 4    63.64%          98                36    63.27%          52                19    63.46%
goo/grandom.cc                                              6                 6     0.00%           3                 3     0.00%          15                15     0.00%           2                 2     0.00%
goo/gstrtod.cc                                             73                60    17.81%           2                 0   100.00%          93                63    32.26%          60                55     8.33%
poppler/Annot.cc                                         3197              3182     0.47%         337               326     3.26%        5394              5366     0.52%        2297              2297     0.00%
poppler/Annot.h                                           138               122    11.59%         134               122     8.96%         134               122     8.96%           0                 0         -
poppler/AnnotStampImageHelper.cc                           12                12     0.00%           3                 3     0.00%          38                38     0.00%          12                12     0.00%
poppler/AnnotStampImageHelper.h                             3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/Array.cc                                           53                39    26.42%          10                 5    50.00%          69                52    24.64%          30                26    13.33%
poppler/Array.h                                            34                10    70.59%          10                 1    90.00%          29                 4    86.21%          18                10    44.44%
poppler/BBoxOutputDev.cc                                   91                81    10.99%          20                12    40.00%         152               128    15.79%          54                54     0.00%
poppler/BBoxOutputDev.h                                     3                 2    33.33%           3                 2    33.33%           3                 2    33.33%           0                 0         -
poppler/BuiltinFont.h                                       4                 4     0.00%           1                 1     0.00%           8                 8     0.00%           2                 2     0.00%
poppler/CIDFontsWidthsBuilder.h                           101               101     0.00%           9                 9     0.00%          94                94     0.00%          49                49     0.00%
poppler/CMap.cc                                           240               239     0.42%          21                20     4.76%         318               317     0.31%         166               166     0.00%
poppler/CMap.h                                              4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/CachedFile.cc                                     119               119     0.00%          10                10     0.00%         180               180     0.00%          76                76     0.00%
poppler/CachedFile.h                                        2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/CairoFontEngine.cc                                234               234     0.00%          21                21     0.00%         414               414     0.00%         178               178     0.00%
poppler/CairoFontEngine.h                                   2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/CairoOutputDev.cc                                1371              1371     0.00%         117               117     0.00%        2798              2798     0.00%        1060              1060     0.00%
poppler/CairoOutputDev.h                                   60                60     0.00%          60                60     0.00%          76                76     0.00%           0                 0         -
poppler/CairoRescaleBox.cc                                 66                66     0.00%           4                 4     0.00%         171               171     0.00%          50                50     0.00%
poppler/CairoRescaleBox.h                                   2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Catalog.cc                                        603               492    18.41%          59                50    15.25%         964               790    18.05%         410               353    13.90%
poppler/Catalog.h                                          12                10    16.67%          12                10    16.67%          12                10    16.67%           0                 0         -
poppler/CertificateInfo.cc                                 28                28     0.00%          28                28     0.00%          80                80     0.00%           0                 0         -
poppler/CertificateInfo.h                                   5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
poppler/CharCodeToUnicode.cc                              340               338     0.59%          23                22     4.35%         440               439     0.23%         248               248     0.00%
poppler/CharCodeToUnicode.h                                 1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/CourierBoldObliqueWidths.pregenerated.c            23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierBoldWidths.pregenerated.c                   23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierObliqueWidths.pregenerated.c                23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierWidths.pregenerated.c                       23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CryptoSignBackend.cc                               60                58     3.33%          13                11    15.38%         100                93     7.00%          44                44     0.00%
poppler/CryptoSignBackend.h                                 3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/CurlCachedFile.cc                                  23                23     0.00%           6                 6     0.00%          56                56     0.00%           6                 6     0.00%
poppler/CurlPDFDocBuilder.cc                                8                 8     0.00%           2                 2     0.00%          11                11     0.00%           6                 6     0.00%
poppler/DCTStream.cc                                      156               156     0.00%          15                15     0.00%         202               202     0.00%         100               100     0.00%
poppler/DCTStream.h                                         2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/DateInfo.cc                                        52                13    75.00%           4                 1    75.00%         101                19    81.19%          38                14    63.16%
poppler/Decrypt.cc                                        514               514     0.00%          79                79     0.00%        1298              1298     0.00%         352               352     0.00%
poppler/Decrypt.h                                           2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Dict.cc                                            97                72    25.77%          22                14    36.36%         168               123    26.79%          60                50    16.67%
poppler/Dict.h                                             61                36    40.98%          19                 8    57.89%          51                26    49.02%          24                16    33.33%
poppler/Error.cc                                           26                 6    76.92%           2                 1    50.00%          29                 8    72.41%          16                 6    62.50%
poppler/FDPDFDocBuilder.cc                                 17                17     0.00%           3                 3     0.00%          28                28     0.00%           8                 8     0.00%
poppler/FILECacheLoader.cc                                 11                11     0.00%           3                 3     0.00%          19                19     0.00%           4                 4     0.00%
poppler/FILECacheLoader.h                                   2                 2     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/FileSpec.cc                                        95                95     0.00%          11                11     0.00%         178               178     0.00%          66                66     0.00%
poppler/FileSpec.h                                         11                11     0.00%          11                11     0.00%          11                11     0.00%           0                 0         -
poppler/FlateEncoder.cc                                    51                51     0.00%           4                 4     0.00%          78                78     0.00%          32                32     0.00%
poppler/FlateEncoder.h                                     16                16     0.00%           6                 6     0.00%           6                 6     0.00%           8                 8     0.00%
poppler/FontInfo.cc                                        66                66     0.00%           5                 5     0.00%         110               110     0.00%          54                54     0.00%
poppler/FontInfo.h                                         11                11     0.00%          11                11     0.00%          11                11     0.00%           0                 0         -
poppler/Form.cc                                          1589              1581     0.50%         181               178     1.66%        2375              2367     0.34%        1140              1138     0.18%
poppler/Form.h                                            100                98     2.00%          70                68     2.86%          70                68     2.86%          20                20     0.00%
poppler/Function.cc                                       881               795     9.76%          47                29    38.30%        1325              1248     5.81%         661               614     7.11%
poppler/Function.h                                         39                39     0.00%          39                39     0.00%          39                39     0.00%           0                 0         -
poppler/Gfx.cc                                           2390              2390     0.00%         136               136     0.00%        4175              4175     0.00%        1864              1864     0.00%
poppler/Gfx.h                                               3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/GfxFont.cc                                       1384              1384     0.00%          51                51     0.00%        1759              1759     0.00%        1142              1142     0.00%
poppler/GfxFont.h                                          44                44     0.00%          36                36     0.00%          45                45     0.00%           2                 2     0.00%
poppler/GfxState.cc                                      3039              3016     0.76%         297               284     4.38%        5592              5547     0.80%        2014              2009     0.25%
poppler/GfxState.h                                        374               343     8.29%         291               266     8.59%         406               368     9.36%          60                53    11.67%
poppler/GfxState_helpers.h                                 15                15     0.00%           3                 3     0.00%          53                53     0.00%           8                 8     0.00%
poppler/GlobalParams.cc                                   577               536     7.11%          55                47    14.55%         825               731    11.39%         396               373     5.81%
poppler/GlobalParams.h                                     11                11     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/HelveticaBoldObliqueWidths.pregenerated.c          23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/HelveticaBoldWidths.pregenerated.c                 23                23     0.00%           2                 2     0.00%        1355              1355     0.00%          20                20     0.00%
poppler/HelveticaObliqueWidths.pregenerated.c              23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/HelveticaWidths.pregenerated.c                     23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/Hints.cc                                          305               305     0.00%          13                13     0.00%         385               385     0.00%         224               224     0.00%
poppler/ImageEmbeddingUtils.cc                            151               151     0.00%          21                21     0.00%         231               231     0.00%          74                74     0.00%
poppler/JArithmeticDecoder.cc                             121               121     0.00%          18                18     0.00%         267               267     0.00%          74                74     0.00%
poppler/JArithmeticDecoder.h                                7                 7     0.00%           7                 7     0.00%          15                15     0.00%           0                 0         -
poppler/JBIG2Stream.cc                                   2367              2367     0.00%         106               106     0.00%        3285              3285     0.00%        1842              1842     0.00%
poppler/JBIG2Stream.h                                       4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/JPEG2000Stream.cc                                 179               179     0.00%          21                21     0.00%         285               285     0.00%         120               120     0.00%
poppler/JPEG2000Stream.h                                    5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
poppler/JSInfo.cc                                          94                94     0.00%           8                 8     0.00%         174               174     0.00%          72                72     0.00%
poppler/Lexer.cc                                          401               249    37.91%           9                 4    55.56%         516               311    39.73%         330               218    33.94%
poppler/Lexer.h                                            14                13     7.14%           6                 5    16.67%          10                 9    10.00%           6                 6     0.00%
poppler/Linearization.cc                                  104                88    15.38%          12                 9    25.00%         123               102    17.07%          88                82     6.82%
poppler/Link.cc                                           459               453     1.31%          38                34    10.53%         655               648     1.07%         320               319     0.31%
poppler/Link.h                                             87                86     1.15%          79                78     1.27%          79                78     1.27%          14                14     0.00%
poppler/LocalPDFDocBuilder.cc                              11                11     0.00%           2                 2     0.00%          17                17     0.00%           6                 6     0.00%
poppler/MarkedContentOutputDev.cc                         109               104     4.59%          13                11    15.38%         130               124     4.62%          84                84     0.00%
poppler/MarkedContentOutputDev.h                           16                14    12.50%          15                13    13.33%          20                18    10.00%           0                 0         -
poppler/Movie.cc                                          108               108     0.00%           9                 9     0.00%         192               192     0.00%          86                86     0.00%
poppler/Movie.h                                             9                 8    11.11%           9                 8    11.11%          12                11     8.33%           0                 0         -
poppler/NSSCryptoSignBackend.cc                           561               561     0.00%          55                55     0.00%         904               904     0.00%         396               396     0.00%
poppler/NSSCryptoSignBackend.h                              3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/NameToCharCode.cc                                   5                 4    20.00%           2                 1    50.00%          10                 7    30.00%           2                 2     0.00%
poppler/NameToCharCode.h                                    2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
poppler/Object.cc                                          87                38    56.32%           6                 0   100.00%         166                81    51.20%         110                41    62.73%
poppler/Object.h                                          344                87    74.71%          73                 5    93.15%         264                20    92.42%         156                53    66.03%
poppler/OptionalContent.cc                                196               160    18.37%          14                 9    35.71%         261               206    21.07%         142               125    11.97%
poppler/OptionalContent.h                                   8                 6    25.00%           8                 6    25.00%           8                 6    25.00%           0                 0         -
poppler/Outline.cc                                        164               164     0.00%          20                20     0.00%         371               371     0.00%         124               124     0.00%
poppler/Outline.h                                           6                 6     0.00%           6                 6     0.00%          11                11     0.00%           0                 0         -
poppler/OutputDev.cc                                       37                34     8.11%          20                18    10.00%          82                78     4.88%          12                12     0.00%
poppler/OutputDev.h                                       107               106     0.93%         101               100     0.99%         127               126     0.79%           6                 6     0.00%
poppler/PDFDoc.cc                                        1074               960    10.61%          66                50    24.24%        1724              1549    10.15%         818               769     5.99%
poppler/PDFDoc.h                                           57                50    12.28%          51                44    13.73%          62                55    11.29%           4                 4     0.00%
poppler/PDFDocBuilder.cc                                    1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/PDFDocBuilder.h                                     1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/PDFDocFactory.cc                                   17                17     0.00%           4                 4     0.00%          33                33     0.00%          10                10     0.00%
poppler/PDFRectangle.h                                     40                 4    90.00%           6                 0   100.00%          32                 6    81.25%          36                 8    77.78%
poppler/PSOutputDev.cc                                   3878              3878     0.00%         127               127     0.00%        5388              5388     0.00%        3216              3216     0.00%
poppler/PSOutputDev.h                                      58                58     0.00%          49                49     0.00%          72                72     0.00%           8                 8     0.00%
poppler/PSTokenizer.cc                                     69                69     0.00%           5                 5     0.00%          84                84     0.00%          49                49     0.00%
poppler/Page.cc                                           353               270    23.51%          25                19    24.00%         575               448    22.09%         266               215    19.17%
poppler/Page.h                                             52                49     5.77%          46                43     6.52%          46                43     6.52%           4                 4     0.00%
poppler/PageLabelInfo.cc                                  112               112     0.00%           5                 5     0.00%         173               173     0.00%         100               100     0.00%
poppler/PageLabelInfo_p.h                                  92                92     0.00%           5                 5     0.00%         151               151     0.00%          86                86     0.00%
poppler/PageTransition.cc                                  67                63     5.97%           1                 0   100.00%          82                68    17.07%          52                51     1.92%
poppler/PageTransition.h                                    8                 0   100.00%           8                 0   100.00%           8                 0   100.00%           0                 0         -
poppler/Parser.cc                                         207               130    37.20%           9                 4    55.56%         263               187    28.90%         158               108    31.65%
poppler/Parser.h                                            2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/PopplerCache.h                                     19                18     5.26%           4                 3    25.00%          26                25     3.85%          12                12     0.00%
poppler/PreScanOutputDev.cc                               174               174     0.00%          26                26     0.00%         214               214     0.00%         142               142     0.00%
poppler/PreScanOutputDev.h                                 10                10     0.00%          10                10     0.00%          10                10     0.00%           0                 0         -
poppler/ProfileData.cc                                      8                 8     0.00%           1                 1     0.00%          15                15     0.00%           6                 6     0.00%
poppler/ProfileData.h                                       4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/Rendition.cc                                      142               142     0.00%          10                10     0.00%         305               305     0.00%         147               147     0.00%
poppler/Rendition.h                                         8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
poppler/SecurityHandler.cc                                188               188     0.00%          12                12     0.00%         194               194     0.00%         150               150     0.00%
poppler/SecurityHandler.h                                  11                11     0.00%           8                 8     0.00%           8                 8     0.00%           2                 2     0.00%
poppler/SignatureInfo.cc                                   18                16    11.11%          18                16    11.11%          50                48     4.00%           0                 0         -
poppler/SignatureInfo.h                                     2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
poppler/Sound.cc                                           39                39     0.00%           5                 5     0.00%          73                73     0.00%          26                26     0.00%
poppler/Sound.h                                             7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
poppler/SplashOutputDev.cc                               2183              2183     0.00%         131               131     0.00%        3659              3659     0.00%        1864              1864     0.00%
poppler/SplashOutputDev.h                                  32                32     0.00%          30                30     0.00%          35                35     0.00%           4                 4     0.00%
poppler/Stream.cc                                        1943              1910     1.70%         208               193     7.21%        2926              2835     3.11%        1249              1240     0.72%
poppler/Stream.h                                          372               346     6.99%         158               146     7.59%         338               317     6.21%         148               141     4.73%
poppler/StructElement.cc                                  781               621    20.49%          65                46    29.23%         703               539    23.33%         522               451    13.60%
poppler/StructElement.h                                    68                39    42.65%          38                26    31.58%          66                50    24.24%          28                17    39.29%
poppler/StructTreeRoot.cc                                 105                42    60.00%           5                 0   100.00%         140                60    57.14%          72                36    50.00%
poppler/StructTreeRoot.h                                   16                 3    81.25%           6                 1    83.33%          10                 1    90.00%           8                 4    50.00%
poppler/SymbolWidths.pregenerated.c                        23                23     0.00%           2                 2     0.00%         634               634     0.00%          20                20     0.00%
poppler/TextOutputDev.cc                                 3195              3169     0.81%         176               169     3.98%        4468              4388     1.79%        2813              2803     0.36%
poppler/TextOutputDev.h                                    57                54     5.26%          54                51     5.56%          64                61     4.69%           0                 0         -
poppler/TimesBoldItalicWidths.pregenerated.c               23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesBoldWidths.pregenerated.c                     23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesItalicWidths.pregenerated.c                   23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesRomanWidths.pregenerated.c                    23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/UTF.cc                                            215               200     6.98%          13                12     7.69%         303               283     6.60%         168               160     4.76%
poppler/UTF.h                                              26                 2    92.31%           6                 1    83.33%          24                 3    87.50%          22                 5    77.27%
poppler/UnicodeMap.cc                                      77                64    16.88%          13                 6    53.85%         189               163    13.76%          46                45     2.17%
poppler/UnicodeMap.h                                        2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
poppler/UnicodeMapFuncs.cc                                 38                38     0.00%           2                 2     0.00%          61                61     0.00%          24                24     0.00%
poppler/UnicodeTypeTable.cc                               334               333     0.30%          11                10     9.09%         211               208     1.42%         175               175     0.00%
poppler/ViewerPreferences.cc                               61                61     0.00%           2                 2     0.00%          78                78     0.00%          50                50     0.00%
poppler/ViewerPreferences.h                                13                13     0.00%          13                13     0.00%          13                13     0.00%           0                 0         -
poppler/XRef.cc                                          1098               933    15.03%          70                56    20.00%        1501              1272    15.26%         842               766     9.03%
poppler/XRef.h                                             17                 6    64.71%          14                 6    57.14%          24                 9    62.50%           2                 0   100.00%
poppler/ZapfDingbatsWidths.pregenerated.c                  21                21     0.00%           2                 2     0.00%         439               439     0.00%          16                16     0.00%
poppler/annot_stamp.h                                       1                 1     0.00%           1                 1     0.00%          12                12     0.00%           0                 0         -
poppler/annot_stamp_approved.h                              1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_as_is.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_confidential.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_departmental.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_draft.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_experimental.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_expired.h                               1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_final.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_for_comment.h                           1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_for_public_release.h                    1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_not_approved.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_not_for_public_release.h                1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_sold.h                                  1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_top_secret.h                            1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
splash/Splash.cc                                         3371              3371     0.00%         126               126     0.00%        5193              5193     0.00%        2556              2556     0.00%
splash/Splash.h                                             9                 9     0.00%           9                 9     0.00%           9                 9     0.00%           0                 0         -
splash/SplashBitmap.cc                                    381               381     0.00%          18                18     0.00%         693               693     0.00%         320               320     0.00%
splash/SplashBitmap.h                                      12                12     0.00%          12                12     0.00%          12                12     0.00%           0                 0         -
splash/SplashClip.cc                                      201               201     0.00%          11                11     0.00%         250               250     0.00%         154               154     0.00%
splash/SplashClip.h                                        21                21     0.00%          12                12     0.00%          17                17     0.00%           8                 8     0.00%
splash/SplashFTFont.cc                                    161               161     0.00%          11                11     0.00%         284               284     0.00%         106               106     0.00%
splash/SplashFTFontEngine.cc                               12                12     0.00%           9                 9     0.00%          34                34     0.00%           2                 2     0.00%
splash/SplashFTFontEngine.h                                 2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
splash/SplashFTFontFile.cc                                 42                42     0.00%           6                 6     0.00%          73                73     0.00%          28                28     0.00%
splash/SplashFont.cc                                       88                88     0.00%           4                 4     0.00%         129               129     0.00%          62                62     0.00%
splash/SplashFont.h                                        20                20     0.00%           4                 4     0.00%          11                11     0.00%          18                18     0.00%
splash/SplashFontEngine.cc                                 57                57     0.00%          13                13     0.00%          95                95     0.00%          38                38     0.00%
splash/SplashFontFile.cc                                    8                 8     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
splash/SplashFontFile.h                                     4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashFontFileID.cc                                  2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
splash/SplashMath.h                                        12                12     0.00%           9                 9     0.00%         150               150     0.00%           2                 2     0.00%
splash/SplashPath.cc                                       85                85     0.00%          13                13     0.00%         154               154     0.00%          50                50     0.00%
splash/SplashPath.h                                         5                 5     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
splash/SplashPattern.cc                                     4                 4     0.00%           4                 4     0.00%           9                 9     0.00%           0                 0         -
splash/SplashPattern.h                                      4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashScreen.cc                                    140               140     0.00%           9                 9     0.00%         238               238     0.00%         100               100     0.00%
splash/SplashScreen.h                                       7                 7     0.00%           2                 2     0.00%          10                10     0.00%           4                 4     0.00%
splash/SplashState.cc                                      33                33     0.00%           9                 9     0.00%         189               189     0.00%          20                20     0.00%
splash/SplashState.h                                        4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashTypes.h                                       33                33     0.00%          18                18     0.00%          71                71     0.00%           8                 8     0.00%
splash/SplashXPath.cc                                     143               143     0.00%           8                 8     0.00%         284               284     0.00%         102               102     0.00%
splash/SplashXPathScanner.cc                              340               340     0.00%          12                12     0.00%         392               392     0.00%         250               250     0.00%
splash/SplashXPathScanner.h                                 1                 1     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
utils/HtmlFonts.cc                                        127               127     0.00%          15                15     0.00%         206               206     0.00%         112               112     0.00%
utils/HtmlFonts.h                                          26                20    23.08%          16                14    12.50%          19                17    10.53%           8                 8     0.00%
utils/HtmlLinks.cc                                         53                53     0.00%          11                11     0.00%          90                90     0.00%          38                38     0.00%
utils/HtmlLinks.h                                           5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
utils/HtmlOutputDev.cc                                    811               811     0.00%          55                55     0.00%        1261              1261     0.00%         624               624     0.00%
utils/HtmlOutputDev.h                                      14                14     0.00%          14                14     0.00%          17                17     0.00%           0                 0         -
utils/HtmlUtils.h                                          18                 7    61.11%           4                 1    75.00%          20                 9    55.00%          16                 6    62.50%
utils/ImageOutputDev.cc                                   370               370     0.00%          14                14     0.00%         584               584     0.00%         316               316     0.00%
utils/ImageOutputDev.h                                     15                15     0.00%          15                15     0.00%          15                15     0.00%           0                 0         -
utils/InMemoryFile.cc                                      22                22     0.00%           9                 9     0.00%          56                56     0.00%          12                12     0.00%
