Filename                                             Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
internal/catch_singletons.hpp                              5                 0   100.00%           3                 0   100.00%          14                 0   100.00%           2                 0   100.00%
internal/catch_source_line_info.cpp                       13                 0   100.00%           3                 0   100.00%          11                 0   100.00%          14                 0   100.00%
internal/catch_source_line_info.hpp                        3                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
internal/catch_startup_exception_registry.cpp              5                 1    80.00%           2                 0   100.00%          10                 2    80.00%           0                 0         -
internal/catch_stdstreams.cpp                              3                 0   100.00%           3                 0   100.00%           3                 0   100.00%           0                 0         -
internal/catch_string_manip.cpp                           62                 0   100.00%          14                 0   100.00%          90                 0   100.00%          54                 0   100.00%
internal/catch_string_manip.hpp                            3                 0   100.00%           1                 0   100.00%           3                 0   100.00%           0                 0         -
internal/catch_stringref.cpp                              19                 0   100.00%           6                 0   100.00%          36                 0   100.00%           8                 0   100.00%
internal/catch_stringref.hpp                              26                 0   100.00%          13                 0   100.00%          40                 0   100.00%           8                 0   100.00%
internal/catch_tag_alias_registry.cpp                     26                 3    88.46%           6                 0   100.00%          32                 7    78.12%          14                 3    78.57%
internal/catch_test_case_info_hasher.cpp                   7                 7     0.00%           2                 2     0.00%          24                24     0.00%           8                 8     0.00%
internal/catch_test_case_registry_impl.cpp                53                52     1.89%          14                13     7.14%         118               115     2.54%          42                42     0.00%
internal/catch_test_case_tracker.cpp                     102                72    29.41%          31                19    38.71%         177               124    29.94%          60                52    13.33%
internal/catch_test_case_tracker.hpp                      27                 2    92.59%          12                 2    83.33%          34                 6    82.35%          12                 0   100.00%
internal/catch_test_failure_exception.cpp                  2                 2     0.00%           2                 2     0.00%           8                 8     0.00%           0                 0         -
internal/catch_test_registry.cpp                          16                15     6.25%           8                 7    12.50%          39                38     2.56%           2                 2     0.00%
internal/catch_test_run_info.hpp                           1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
internal/catch_test_spec_parser.cpp                      109                36    66.97%          18                 4    77.78%         200                76    62.00%         100                36    64.00%
internal/catch_test_spec_parser.hpp                        1                 1     0.00%           1                 1     0.00%           5                 5     0.00%           0                 0         -
internal/catch_textflow.cpp                              195                11    94.36%          35                 1    97.14%         284                18    93.66%         148                23    84.46%
internal/catch_textflow.hpp                               43                 0   100.00%          25                 0   100.00%          72                 0   100.00%           4                 1    75.00%
internal/catch_uncaught_exceptions.cpp                     1                 0   100.00%           1                 0   100.00%           2                 0   100.00%           0                 0         -
internal/catch_uniform_integer_distribution.hpp           17                 3    82.35%           6                 0   100.00%          32                 5    84.38%           6                 3    50.00%
internal/catch_unique_ptr.hpp                             26                 5    80.77%          17                 4    76.47%          53                12    77.36%           0                 0         -
internal/catch_wildcard_pattern.cpp                       19                 3    84.21%           3                 0   100.00%          29                 2    93.10%          16                 1    93.75%
internal/catch_xmlwriter.cpp                             156                20    87.18%          28                 1    96.43%         237                36    84.81%         102                24    76.47%
internal/catch_xmlwriter.hpp                               7                 2    71.43%           5                 2    60.00%          18                 9    50.00%           0                 0         -
matchers/catch_matchers.cpp                                4                 0   100.00%           2                 0   100.00%           7                 0   100.00%           2                 1    50.00%
matchers/catch_matchers.hpp                                1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
matchers/catch_matchers_container_properties.cpp           4                 0   100.00%           4                 0   100.00%          14                 0   100.00%           0                 0         -
matchers/catch_matchers_container_properties.hpp           2                 0   100.00%           1                 0   100.00%           2                 0   100.00%           0                 0         -
matchers/catch_matchers_exception.cpp                      3                 0   100.00%           3                 0   100.00%           9                 0   100.00%           0                 0         -
matchers/catch_matchers_exception.hpp                      2                 0   100.00%           1                 0   100.00%           2                 0   100.00%           0                 0         -
matchers/catch_matchers_floating_point.cpp                88                13    85.23%          23                 2    91.30%         127                22    82.68%          36                 9    75.00%
matchers/catch_matchers_floating_point.hpp                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
matchers/catch_matchers_predicate.cpp                      4                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 0   100.00%
matchers/catch_matchers_quantifiers.cpp                    6                 3    50.00%           6                 3    50.00%           6                 3    50.00%           0                 0         -
matchers/catch_matchers_string.cpp                        43                 5    88.37%          21                 2    90.48%          70                 6    91.43%           8                 2    75.00%
matchers/catch_matchers_templated.cpp                     11                 0   100.00%           2                 0   100.00%          21                 0   100.00%           6                 0   100.00%
matchers/catch_matchers_templated.hpp                      1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
matchers/internal/catch_matchers_impl.cpp                  2                 2     0.00%           1                 1     0.00%           5                 5     0.00%           0                 0         -
matchers/internal/catch_matchers_impl.hpp                  5                 5     0.00%           2                 2     0.00%           9                 9     0.00%           0                 0         -
reporters/catch_reporter_automake.cpp                     12                12     0.00%           3                 3     0.00%          18                18     0.00%           6                 6     0.00%
reporters/catch_reporter_automake.hpp                      5                 4    20.00%           3                 2    33.33%           7                 3    57.14%           0                 0         -
reporters/catch_reporter_common_base.cpp                  12                 2    83.33%           6                 2    66.67%          23                 6    73.91%           0                 0         -
reporters/catch_reporter_compact.cpp                      77                77     0.00%          17                17     0.00%         172               172     0.00%          62                62     0.00%
reporters/catch_reporter_console.cpp                     241               235     2.49%          46                43     6.52%         492               482     2.03%         180               180     0.00%
reporters/catch_reporter_cumulative_base.cpp              48                47     2.08%          17                16     5.88%          99                98     1.01%          18                18     0.00%
reporters/catch_reporter_cumulative_base.hpp              19                14    26.32%          15                13    13.33%          16                13    18.75%           0                 0         -
reporters/catch_reporter_event_listener.cpp               22                22     0.00%          22                22     0.00%          22                22     0.00%           0                 0         -
reporters/catch_reporter_helpers.cpp                      96                79    17.71%          18                14    22.22%         243               193    20.58%          66                54    18.18%
reporters/catch_reporter_helpers.hpp                       2                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
reporters/catch_reporter_json.cpp                         74                73     1.35%          34                33     2.94%         252               251     0.40%          36                36     0.00%
reporters/catch_reporter_junit.cpp                        97                91     6.19%          17                14    17.65%         219               204     6.85%          90                90     0.00%
reporters/catch_reporter_multi.cpp                        63                63     0.00%          25                25     0.00%         141               141     0.00%          60                60     0.00%
reporters/catch_reporter_registrars.cpp                    7                 2    71.43%           2                 1    50.00%          12                 3    75.00%           0                 0         -
reporters/catch_reporter_registrars.hpp                    3                 3     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
reporters/catch_reporter_sonarqube.cpp                    58                58     0.00%           8                 8     0.00%         115               115     0.00%          66                66     0.00%
reporters/catch_reporter_sonarqube.hpp                     6                 0   100.00%           3                 0   100.00%          14                 0   100.00%           0                 0         -
reporters/catch_reporter_streaming_base.cpp                3                 2    33.33%           3                 2    33.33%           7                 6    14.29%           0                 0         -
reporters/catch_reporter_streaming_base.hpp               19                14    26.32%          17                14    17.65%          29                21    27.59%           0                 0         -
reporters/catch_reporter_tap.cpp                          65                64     1.54%          13                12     7.69%         156               153     1.92%          56                56     0.00%
reporters/catch_reporter_tap.hpp                           5                 4    20.00%           3                 2    33.33%          10                 6    40.00%           0                 0         -
reporters/catch_reporter_teamcity.cpp                     59                59     0.00%           9                 9     0.00%         129               129     0.00%          54                54     0.00%
reporters/catch_reporter_teamcity.hpp                      6                 5    16.67%           4                 3    25.00%          15                11    26.67%           0                 0         -
reporters/catch_reporter_xml.cpp                          80                80     0.00%          21                21     0.00%         259               259     0.00%          68                68     0.00%

Files which contain no functions:
catch_user_config.hpp                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
internal/catch_compiler_capabilities.hpp                   0                 0         -           0                 0         -           0                 0         -           0                 0         -
internal/catch_move_and_forward.hpp                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                   4562              2603    42.94%        1362               704    48.31%        8867              5501    37.96%        2520              1645    34.72%
