Filename                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
goo/ImgWriter.h                                             2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
goo/JpegWriter.cc                                          57                57     0.00%          12                12     0.00%         114               114     0.00%          44                44     0.00%
goo/NetPBMWriter.cc                                        18                18     0.00%           5                 5     0.00%          34                34     0.00%           8                 8     0.00%
goo/NetPBMWriter.h                                          1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
goo/PNGWriter.cc                                           51                51     0.00%           9                 9     0.00%         117               117     0.00%          30                30     0.00%
goo/TiffWriter.cc                                          51                51     0.00%           7                 7     0.00%         142               142     0.00%          42                42     0.00%
goo/TiffWriter.h                                            1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
goo/ft_utils.cc                                             1                 1     0.00%           1                 1     0.00%           4                 4     0.00%           0                 0         -
goo/gbase64.cc                                              8                 0   100.00%           2                 0   100.00%          31                 0   100.00%           8                 0   100.00%
goo/gbase64.h                                               4                 0   100.00%           1                 0   100.00%           3                 0   100.00%           2                 0   100.00%
goo/gbasename.cc                                            1                 0   100.00%           1                 0   100.00%           7                 0   100.00%           0                 0         -
goo/gfile.cc                                               76                60    21.05%          16                 6    62.50%         128                90    29.69%          48                43    10.42%
goo/gfile.h                                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
goo/gmem.h                                                 78                26    66.67%          11                 5    54.55%          98                40    59.18%          50                17    66.00%
goo/grandom.cc                                              6                 6     0.00%           3                 3     0.00%          15                15     0.00%           2                 2     0.00%
goo/gstrtod.cc                                             66                66     0.00%           2                 2     0.00%          93                93     0.00%          60                60     0.00%
poppler/Annot.cc                                         3089              3087     0.06%         339               337     0.59%        5394              5392     0.04%        2266              2266     0.00%
poppler/Annot.h                                           142               141     0.70%         138               137     0.72%         138               137     0.72%           0                 0         -
poppler/AnnotStampImageHelper.cc                           12                12     0.00%           3                 3     0.00%          38                38     0.00%          12                12     0.00%
poppler/AnnotStampImageHelper.h                             3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/Array.cc                                           43                43     0.00%          10                10     0.00%          69                69     0.00%          24                24     0.00%
poppler/Array.h                                            34                33     2.94%          10                 9    10.00%          29                28     3.45%          18                18     0.00%
poppler/BBoxOutputDev.cc                                   91                91     0.00%          20                20     0.00%         152               152     0.00%          54                54     0.00%
poppler/BBoxOutputDev.h                                     3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/BuiltinFont.h                                       4                 4     0.00%           1                 1     0.00%           8                 8     0.00%           2                 2     0.00%
poppler/CIDFontsWidthsBuilder.h                            61                61     0.00%           9                 9     0.00%          94                94     0.00%          40                40     0.00%
poppler/CMap.cc                                           240               240     0.00%          21                21     0.00%         318               318     0.00%         166               166     0.00%
poppler/CMap.h                                              4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/CachedFile.cc                                     117               117     0.00%          10                10     0.00%         180               180     0.00%          76                76     0.00%
poppler/CachedFile.h                                        2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/CairoFontEngine.cc                                232               232     0.00%          23                23     0.00%         417               417     0.00%         178               178     0.00%
poppler/CairoFontEngine.h                                   2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/CairoOutputDev.cc                                1354              1354     0.00%         117               117     0.00%        2798              2798     0.00%        1058              1058     0.00%
poppler/CairoOutputDev.h                                   60                60     0.00%          60                60     0.00%          76                76     0.00%           0                 0         -
poppler/CairoRescaleBox.cc                                 58                58     0.00%           4                 4     0.00%         171               171     0.00%          48                48     0.00%
poppler/CairoRescaleBox.h                                   2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Catalog.cc                                        603               603     0.00%          59                59     0.00%         964               964     0.00%         408               408     0.00%
poppler/Catalog.h                                          12                12     0.00%          12                12     0.00%          12                12     0.00%           0                 0         -
poppler/CertificateInfo.cc                                 28                28     0.00%          28                28     0.00%          80                80     0.00%           0                 0         -
poppler/CertificateInfo.h                                   5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
poppler/CharCodeToUnicode.cc                              339               339     0.00%          23                23     0.00%         441               441     0.00%         248               248     0.00%
poppler/CharCodeToUnicode.h                                 1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/CourierBoldObliqueWidths.pregenerated.c            23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierBoldWidths.pregenerated.c                   23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierObliqueWidths.pregenerated.c                23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierWidths.pregenerated.c                       23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CryptoSignBackend.cc                               60                58     3.33%          13                11    15.38%         100                93     7.00%          44                44     0.00%
poppler/CryptoSignBackend.h                                 3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/CurlCachedFile.cc                                  13                13     0.00%           6                 6     0.00%          56                56     0.00%           6                 6     0.00%
poppler/CurlPDFDocBuilder.cc                                8                 8     0.00%           2                 2     0.00%          11                11     0.00%           6                 6     0.00%
poppler/DCTStream.cc                                      141               141     0.00%          15                15     0.00%         203               203     0.00%         100               100     0.00%
poppler/DCTStream.h                                         2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/DateInfo.cc                                        52                40    23.08%           4                 3    25.00%         101                76    24.75%          38                30    21.05%
poppler/Decrypt.cc                                        499               499     0.00%          81                81     0.00%        1302              1302     0.00%         352               352     0.00%
poppler/Decrypt.h                                           2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Dict.cc                                            97                97     0.00%          22                22     0.00%         168               168     0.00%          60                60     0.00%
poppler/Dict.h                                             61                61     0.00%          19                19     0.00%          51                51     0.00%          24                24     0.00%
poppler/Error.cc                                           21                21     0.00%           2                 2     0.00%          30                30     0.00%          16                16     0.00%
poppler/FDPDFDocBuilder.cc                                 15                15     0.00%           3                 3     0.00%          28                28     0.00%           8                 8     0.00%
poppler/FILECacheLoader.cc                                 10                10     0.00%           3                 3     0.00%          19                19     0.00%           4                 4     0.00%
poppler/FILECacheLoader.h                                   2                 2     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/FileSpec.cc                                        94                94     0.00%          11                11     0.00%         178               178     0.00%          66                66     0.00%
poppler/FileSpec.h                                         11                11     0.00%          11                11     0.00%          11                11     0.00%           0                 0         -
poppler/FlateEncoder.cc                                    41                41     0.00%           4                 4     0.00%          78                78     0.00%          32                32     0.00%
poppler/FlateEncoder.h                                     14                14     0.00%           6                 6     0.00%           6                 6     0.00%           8                 8     0.00%
poppler/FontInfo.cc                                        66                66     0.00%           5                 5     0.00%         110               110     0.00%          54                54     0.00%
poppler/FontInfo.h                                         11                11     0.00%          11                11     0.00%          11                11     0.00%           0                 0         -
poppler/Form.cc                                          1546              1546     0.00%         182               182     0.00%        2376              2376     0.00%        1134              1134     0.00%
poppler/Form.h                                            100                99     1.00%          70                69     1.43%          70                69     1.43%          20                20     0.00%
poppler/Function.cc                                       879               879     0.00%          50                50     0.00%        1328              1328     0.00%         644               644     0.00%
poppler/Function.h                                         39                39     0.00%          39                39     0.00%          39                39     0.00%           0                 0         -
poppler/Gfx.cc                                           2371              2371     0.00%         136               136     0.00%        4171              4171     0.00%        1858              1858     0.00%
poppler/Gfx.h                                               3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/GfxFont.cc                                       1381              1381     0.00%          51                51     0.00%        1760              1760     0.00%        1142              1142     0.00%
poppler/GfxFont.h                                          44                44     0.00%          36                36     0.00%          45                45     0.00%           2                 2     0.00%
poppler/GfxState.cc                                      2900              2900     0.00%         303               303     0.00%        5599              5599     0.00%        1990              1990     0.00%
poppler/GfxState.h                                        338               337     0.30%         291               290     0.34%         406               402     0.99%          46                46     0.00%
poppler/GfxState_helpers.h                                 15                15     0.00%           3                 3     0.00%          53                53     0.00%           8                 8     0.00%
poppler/GlobalParams.cc                                   500               500     0.00%          55                55     0.00%         825               825     0.00%         396               396     0.00%
poppler/GlobalParams.h                                     11                11     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/HelveticaBoldObliqueWidths.pregenerated.c          23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/HelveticaBoldWidths.pregenerated.c                 23                23     0.00%           2                 2     0.00%        1355              1355     0.00%          20                20     0.00%
poppler/HelveticaObliqueWidths.pregenerated.c              23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/HelveticaWidths.pregenerated.c                     23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/Hints.cc                                          301               301     0.00%          13                13     0.00%         385               385     0.00%         224               224     0.00%
poppler/ImageEmbeddingUtils.cc                            136               136     0.00%          21                21     0.00%         232               232     0.00%          70                70     0.00%
poppler/JArithmeticDecoder.cc                             120               120     0.00%          18                18     0.00%         268               268     0.00%          74                74     0.00%
poppler/JArithmeticDecoder.h                                7                 7     0.00%           7                 7     0.00%          15                15     0.00%           0                 0         -
poppler/JBIG2Stream.cc                                   2324              2324     0.00%         106               106     0.00%        3285              3285     0.00%        1834              1834     0.00%
poppler/JBIG2Stream.h                                       4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/JPEG2000Stream.cc                                 174               174     0.00%          21                21     0.00%         286               286     0.00%         120               120     0.00%
poppler/JPEG2000Stream.h                                    5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
poppler/JSInfo.cc                                          94                94     0.00%           8                 8     0.00%         174               174     0.00%          72                72     0.00%
poppler/Lexer.cc                                          377               377     0.00%           9                 9     0.00%         516               516     0.00%         324               324     0.00%
poppler/Lexer.h                                            14                14     0.00%           6                 6     0.00%          10                10     0.00%           6                 6     0.00%
poppler/Linearization.cc                                  104               104     0.00%          12                12     0.00%         123               123     0.00%          88                88     0.00%
poppler/Link.cc                                           459               459     0.00%          38                38     0.00%         655               655     0.00%         320               320     0.00%
poppler/Link.h                                             88                88     0.00%          80                80     0.00%          80                80     0.00%          14                14     0.00%
poppler/LocalPDFDocBuilder.cc                              11                11     0.00%           2                 2     0.00%          17                17     0.00%           6                 6     0.00%
poppler/MarkedContentOutputDev.cc                         109               109     0.00%          13                13     0.00%         130               130     0.00%          84                84     0.00%
poppler/MarkedContentOutputDev.h                           16                16     0.00%          15                15     0.00%          20                20     0.00%           0                 0         -
poppler/Movie.cc                                          108               108     0.00%           9                 9     0.00%         192               192     0.00%          86                86     0.00%
poppler/Movie.h                                             9                 9     0.00%           9                 9     0.00%          12                12     0.00%           0                 0         -
poppler/NSSCryptoSignBackend.cc                           507               507     0.00%          55                55     0.00%         888               888     0.00%         386               386     0.00%
poppler/NSSCryptoSignBackend.h                              3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/NameToCharCode.cc                                   5                 5     0.00%           2                 2     0.00%          10                10     0.00%           2                 2     0.00%
poppler/NameToCharCode.h                                    2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Object.cc                                          87                84     3.45%           6                 5    16.67%         166               159     4.22%         110               102     7.27%
poppler/Object.h                                          295               283     4.07%          74                65    12.16%         268               242     9.70%         136               136     0.00%
poppler/OptionalContent.cc                                196               196     0.00%          14                14     0.00%         261               261     0.00%         142               142     0.00%
poppler/OptionalContent.h                                   8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
poppler/Outline.cc                                        164               164     0.00%          20                20     0.00%         371               371     0.00%         124               124     0.00%
poppler/Outline.h                                           6                 6     0.00%           6                 6     0.00%          11                11     0.00%           0                 0         -
poppler/OutputDev.cc                                       37                37     0.00%          20                20     0.00%          82                82     0.00%          12                12     0.00%
poppler/OutputDev.h                                       107               106     0.93%         101               100     0.99%         127               126     0.79%           6                 6     0.00%
poppler/PDFDoc.cc                                        1048              1048     0.00%          66                66     0.00%        1724              1724     0.00%         816               816     0.00%
poppler/PDFDoc.h                                           58                56     3.45%          52                50     3.85%          63                61     3.17%           4                 4     0.00%
poppler/PDFDocBuilder.cc                                    1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/PDFDocBuilder.h                                     1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/PDFDocFactory.cc                                   17                17     0.00%           4                 4     0.00%          33                33     0.00%          10                10     0.00%
poppler/PDFRectangle.h                                     40                 8    80.00%           6                 0   100.00%          32                 6    81.25%          36                12    66.67%
poppler/PSOutputDev.cc                                   3830              3830     0.00%         127               127     0.00%        5389              5389     0.00%        3216              3216     0.00%
poppler/PSOutputDev.h                                      58                58     0.00%          49                49     0.00%          72                72     0.00%           8                 8     0.00%
poppler/PSTokenizer.cc                                     64                64     0.00%           5                 5     0.00%          84                84     0.00%          48                48     0.00%
poppler/Page.cc                                           350               350     0.00%          25                25     0.00%         575               575     0.00%         266               266     0.00%
poppler/Page.h                                             52                52     0.00%          46                46     0.00%          46                46     0.00%           4                 4     0.00%
poppler/PageLabelInfo.cc                                  112               112     0.00%           5                 5     0.00%         173               173     0.00%         100               100     0.00%
poppler/PageLabelInfo_p.h                                  91                91     0.00%           5                 5     0.00%         151               151     0.00%          86                86     0.00%
poppler/PageTransition.cc                                  67                67     0.00%           1                 1     0.00%          82                82     0.00%          52                52     0.00%
poppler/PageTransition.h                                    8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
poppler/Parser.cc                                         205               205     0.00%           9                 9     0.00%         263               263     0.00%         156               156     0.00%
poppler/Parser.h                                            2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/PopplerCache.h                                     19                19     0.00%           4                 4     0.00%          26                26     0.00%          12                12     0.00%
poppler/PreScanOutputDev.cc                               174               174     0.00%          26                26     0.00%         214               214     0.00%         142               142     0.00%
poppler/PreScanOutputDev.h                                 10                10     0.00%          10                10     0.00%          10                10     0.00%           0                 0         -
poppler/ProfileData.cc                                      8                 8     0.00%           1                 1     0.00%          15                15     0.00%           6                 6     0.00%
poppler/ProfileData.h                                       4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/Rendition.cc                                      141               141     0.00%          10                10     0.00%         305               305     0.00%         146               146     0.00%
poppler/Rendition.h                                         8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
poppler/SecurityHandler.cc                                187               187     0.00%          12                12     0.00%         194               194     0.00%         150               150     0.00%
poppler/SecurityHandler.h                                  11                11     0.00%           8                 8     0.00%           8                 8     0.00%           2                 2     0.00%
poppler/SignatureInfo.cc                                   18                18     0.00%          18                18     0.00%          50                50     0.00%           0                 0         -
poppler/SignatureInfo.h                                     2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Sound.cc                                           39                39     0.00%           5                 5     0.00%          73                73     0.00%          26                26     0.00%
poppler/Sound.h                                             7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
poppler/SplashOutputDev.cc                               2179              2179     0.00%         133               133     0.00%        3651              3651     0.00%        1858              1858     0.00%
poppler/SplashOutputDev.h                                  32                32     0.00%          30                30     0.00%          35                35     0.00%           4                 4     0.00%
poppler/Stream.cc                                        1836              1836     0.00%         214               214     0.00%        2938              2938     0.00%        1246              1246     0.00%
poppler/Stream.h                                          344               344     0.00%         158               158     0.00%         340               340     0.00%         148               148     0.00%
poppler/StructElement.cc                                  653               652     0.15%          65                64     1.54%         703               702     0.14%         486               486     0.00%
poppler/StructElement.h                                    70                70     0.00%          40                40     0.00%          68                68     0.00%          28                28     0.00%
poppler/StructTreeRoot.cc                                  97                97     0.00%           5                 5     0.00%         140               140     0.00%          70                70     0.00%
poppler/StructTreeRoot.h                                   18                18     0.00%           8                 8     0.00%          20                20     0.00%           8                 8     0.00%
poppler/SymbolWidths.pregenerated.c                        23                23     0.00%           2                 2     0.00%         634               634     0.00%          20                20     0.00%
poppler/TextOutputDev.cc                                 3184              3184     0.00%         176               176     0.00%        4468              4468     0.00%        2808              2808     0.00%
poppler/TextOutputDev.h                                    58                56     3.45%          55                53     3.64%          65                63     3.08%           0                 0         -
poppler/TimesBoldItalicWidths.pregenerated.c               23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesBoldWidths.pregenerated.c                     23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesItalicWidths.pregenerated.c                   23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesRomanWidths.pregenerated.c                    23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/UTF.cc                                            215               215     0.00%          13                13     0.00%         303               303     0.00%         168               168     0.00%
poppler/UTF.h                                              24                13    45.83%           6                 5    16.67%          24                15    37.50%          18                12    33.33%
poppler/UnicodeMap.cc                                      77                77     0.00%          13                13     0.00%         189               189     0.00%          46                46     0.00%
poppler/UnicodeMap.h                                        2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/UnicodeMapFuncs.cc                                 38                38     0.00%           2                 2     0.00%          61                61     0.00%          24                24     0.00%
poppler/UnicodeTypeTable.cc                               334               333     0.30%          11                10     9.09%         211               208     1.42%         174               174     0.00%
poppler/ViewerPreferences.cc                               61                61     0.00%           2                 2     0.00%          78                78     0.00%          50                50     0.00%
poppler/ViewerPreferences.h                                13                13     0.00%          13                13     0.00%          13                13     0.00%           0                 0         -
poppler/XRef.cc                                          1012              1011     0.10%          65                64     1.54%        1437              1430     0.49%         778               778     0.00%
poppler/XRef.h                                             18                18     0.00%          15                15     0.00%          25                25     0.00%           2                 2     0.00%
poppler/ZapfDingbatsWidths.pregenerated.c                  21                21     0.00%           2                 2     0.00%         439               439     0.00%          16                16     0.00%
poppler/annot_stamp.h                                       1                 1     0.00%           1                 1     0.00%          12                12     0.00%           0                 0         -
poppler/annot_stamp_approved.h                              1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_as_is.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_confidential.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_departmental.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_draft.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_experimental.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_expired.h                               1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_final.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_for_comment.h                           1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_for_public_release.h                    1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_not_approved.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_not_for_public_release.h                1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_sold.h                                  1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_top_secret.h                            1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
splash/Splash.cc                                         3098              3098     0.00%         124               124     0.00%        5029              5029     0.00%        2398              2398     0.00%
splash/Splash.h                                             9                 9     0.00%           9                 9     0.00%           9                 9     0.00%           0                 0         -
splash/SplashBitmap.cc                                    376               376     0.00%          18                18     0.00%         693               693     0.00%         320               320     0.00%
splash/SplashBitmap.h                                      12                12     0.00%          12                12     0.00%          12                12     0.00%           0                 0         -
splash/SplashClip.cc                                      201               201     0.00%          11                11     0.00%         250               250     0.00%         154               154     0.00%
splash/SplashClip.h                                        21                21     0.00%          12                12     0.00%          17                17     0.00%           8                 8     0.00%
splash/SplashFTFont.cc                                    149               149     0.00%          11                11     0.00%         285               285     0.00%         104               104     0.00%
splash/SplashFTFontEngine.cc                               12                12     0.00%           9                 9     0.00%          34                34     0.00%           2                 2     0.00%
splash/SplashFTFontEngine.h                                 2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
splash/SplashFTFontFile.cc                                 42                42     0.00%           6                 6     0.00%          73                73     0.00%          28                28     0.00%
splash/SplashFont.cc                                       87                87     0.00%           4                 4     0.00%         129               129     0.00%          62                62     0.00%
splash/SplashFont.h                                        20                20     0.00%           4                 4     0.00%          11                11     0.00%          18                18     0.00%
splash/SplashFontEngine.cc                                 57                57     0.00%          13                13     0.00%          95                95     0.00%          38                38     0.00%
splash/SplashFontFile.cc                                    8                 8     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
splash/SplashFontFile.h                                     4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashFontFileID.cc                                  2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
splash/SplashMath.h                                        12                12     0.00%           9                 9     0.00%         150               150     0.00%           2                 2     0.00%
splash/SplashPath.cc                                       85                85     0.00%          13                13     0.00%         154               154     0.00%          48                48     0.00%
splash/SplashPath.h                                         5                 5     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
splash/SplashPattern.cc                                     6                 6     0.00%           6                 6     0.00%          11                11     0.00%           0                 0         -
splash/SplashPattern.h                                      4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashScreen.cc                                    140               140     0.00%           9                 9     0.00%         238               238     0.00%         100               100     0.00%
splash/SplashScreen.h                                       7                 7     0.00%           2                 2     0.00%          10                10     0.00%           4                 4     0.00%
splash/SplashState.cc                                      33                33     0.00%           9                 9     0.00%         186               186     0.00%          20                20     0.00%
splash/SplashState.h                                        4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashTypes.h                                       33                33     0.00%          18                18     0.00%          71                71     0.00%           8                 8     0.00%
splash/SplashXPath.cc                                     143               143     0.00%           8                 8     0.00%         284               284     0.00%         102               102     0.00%
splash/SplashXPathScanner.cc                              340               340     0.00%          12                12     0.00%         392               392     0.00%         246               246     0.00%
splash/SplashXPathScanner.h                                 1                 1     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
utils/HtmlFonts.cc                                        126               126     0.00%          15                15     0.00%         207               207     0.00%         112               112     0.00%
utils/HtmlFonts.h                                          26                26     0.00%          16                16     0.00%          19                19     0.00%           8                 8     0.00%
utils/HtmlLinks.cc                                         53                53     0.00%          11                11     0.00%          90                90     0.00%          38                38     0.00%
utils/HtmlLinks.h                                           5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
utils/HtmlOutputDev.cc                                    801               801     0.00%          55                55     0.00%        1261              1261     0.00%         624               624     0.00%
utils/HtmlOutputDev.h                                      14                14     0.00%          14                14     0.00%          17                17     0.00%           0                 0         -
utils/HtmlUtils.h                                          18                 7    61.11%           4                 1    75.00%          20                 9    55.00%          16                 6    62.50%
utils/ImageOutputDev.cc                                   367               367     0.00%          14                14     0.00%         584               584     0.00%         316               316     0.00%
utils/ImageOutputDev.h                                     15                15     0.00%          15                15     0.00%          15                15     0.00%           0                 0         -
utils/InMemoryFile.cc                                      18                18     0.00%           9                 9     0.00%          55                55     0.00%          12                12     0.00%
utils/InMemoryFile.h                                        1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
utils/Win32Console.h                                        1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
utils/numberofcharacters.h                                  3                 3     0.00%           1                 1     0.00%           9                 9     0.00%           2                 2     0.00%
utils/parseargs.cc                                        113               113     0.00%           6                 6     0.00%         183               183     0.00%         106               106     0.00%
utils/pdfattach.cc                                         37                37     0.00%           2                 2     0.00%          51                51     0.00%          24                24     0.00%
utils/pdfdetach.cc                                        134               134     0.00%           2                 2     0.00%         187               187     0.00%          98                98     0.00%
utils/pdffonts.cc                                          69                69     0.00%           1                 1     0.00%          83                83     0.00%          54                54     0.00%
utils/pdfimages.cc                                         59                59     0.00%           1                 1     0.00%          78                78     0.00%          48                48     0.00%
utils/pdfinfo.cc                                          455               455     0.00%          17                17     0.00%         813               813     0.00%         438               438     0.00%
