Filename                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
goo/ft_utils.cc                                             1                 0   100.00%           1                 0   100.00%           4                 0   100.00%           0                 0         -
goo/gbase64.cc                                              8                 0   100.00%           2                 0   100.00%          31                 0   100.00%           8                 0   100.00%
goo/gbase64.h                                               4                 0   100.00%           1                 0   100.00%           3                 0   100.00%           2                 0   100.00%
goo/gbasename.cc                                            2                 0   100.00%           1                 0   100.00%           6                 0   100.00%           0                 0         -
goo/gfile.cc                                               86                14    83.72%          15                 2    86.67%         129                19    85.27%          48                 8    83.33%
goo/gfile.h                                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
goo/gmem.h                                                 91                15    83.52%          11                 0   100.00%          98                12    87.76%          52                 9    82.69%
goo/grandom.cc                                              6                 6     0.00%           3                 3     0.00%          15                15     0.00%           2                 2     0.00%
goo/gstrtod.cc                                             73                60    17.81%           2                 0   100.00%          93                63    32.26%          60                55     8.33%
poppler/Annot.cc                                         3197              3104     2.91%         337               303    10.09%        5394              5247     2.73%        2297              2258     1.70%
poppler/Annot.h                                           136               107    21.32%         132               107    18.94%         132               107    18.94%           0                 0         -
poppler/AnnotStampImageHelper.cc                           12                 5    58.33%           3                 1    66.67%          38                12    68.42%          12                 6    50.00%
poppler/AnnotStampImageHelper.h                             1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
poppler/Array.cc                                           53                39    26.42%          10                 5    50.00%          69                52    24.64%          30                26    13.33%
poppler/Array.h                                            34                10    70.59%          10                 1    90.00%          29                 4    86.21%          18                10    44.44%
poppler/BBoxOutputDev.cc                                   91                80    12.09%          20                11    45.00%         152               127    16.45%          54                54     0.00%
poppler/BBoxOutputDev.h                                     3                 0   100.00%           3                 0   100.00%           3                 0   100.00%           0                 0         -
poppler/BuiltinFont.h                                       4                 4     0.00%           1                 1     0.00%           8                 8     0.00%           2                 2     0.00%
poppler/CIDFontsWidthsBuilder.h                           101                42    58.42%           9                 0   100.00%          94                15    84.04%          49                15    69.39%
poppler/CMap.cc                                           240               239     0.42%          21                20     4.76%         318               317     0.31%         166               166     0.00%
poppler/CMap.h                                              4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/CachedFile.cc                                     119               119     0.00%          10                10     0.00%         180               180     0.00%          76                76     0.00%
poppler/CachedFile.h                                        2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/CairoFontEngine.cc                                234               234     0.00%          21                21     0.00%         414               414     0.00%         178               178     0.00%
poppler/CairoFontEngine.h                                   2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/CairoOutputDev.cc                                1371              1371     0.00%         117               117     0.00%        2798              2798     0.00%        1060              1060     0.00%
poppler/CairoOutputDev.h                                   60                58     3.33%          60                58     3.33%          76                72     5.26%           0                 0         -
poppler/CairoRescaleBox.cc                                 66                66     0.00%           4                 4     0.00%         171               171     0.00%          50                50     0.00%
poppler/CairoRescaleBox.h                                   2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Catalog.cc                                        603               430    28.69%          59                34    42.37%         964               686    28.84%         410               328    20.00%
poppler/Catalog.h                                          12                 5    58.33%          12                 5    58.33%          12                 5    58.33%           0                 0         -
poppler/CertificateInfo.cc                                 28                28     0.00%          28                28     0.00%          80                80     0.00%           0                 0         -
poppler/CertificateInfo.h                                   5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
poppler/CharCodeToUnicode.cc                              340               338     0.59%          23                22     4.35%         440               439     0.23%         248               248     0.00%
poppler/CharCodeToUnicode.h                                 1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/CourierBoldObliqueWidths.pregenerated.c            23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierBoldWidths.pregenerated.c                   23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierObliqueWidths.pregenerated.c                23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CourierWidths.pregenerated.c                       23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/CryptoSignBackend.cc                               60                26    56.67%          13                 4    69.23%         100                40    60.00%          44                25    43.18%
poppler/CryptoSignBackend.h                                 3                 2    33.33%           3                 2    33.33%           3                 2    33.33%           0                 0         -
poppler/CurlCachedFile.cc                                  23                23     0.00%           6                 6     0.00%          56                56     0.00%           6                 6     0.00%
poppler/CurlPDFDocBuilder.cc                                8                 5    37.50%           2                 1    50.00%          11                 8    27.27%           6                 4    33.33%
poppler/DCTStream.cc                                      156               156     0.00%          15                15     0.00%         202               202     0.00%         100               100     0.00%
poppler/DCTStream.h                                         2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/DateInfo.cc                                        52                 8    84.62%           4                 1    75.00%         101                13    87.13%          38                 8    78.95%
poppler/Decrypt.cc                                        511               481     5.87%          76                60    21.05%        1274              1112    12.72%         352               342     2.84%
poppler/Decrypt.h                                           2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Dict.cc                                            97                45    53.61%          22                 8    63.64%         168                70    58.33%          60                36    40.00%
poppler/Dict.h                                             61                24    60.66%          19                 5    73.68%          51                14    72.55%          24                14    41.67%
poppler/Error.cc                                           26                 6    76.92%           2                 1    50.00%          29                 8    72.41%          16                 6    62.50%
poppler/FDPDFDocBuilder.cc                                 17                13    23.53%           3                 1    66.67%          28                18    35.71%           8                 7    12.50%
poppler/FILECacheLoader.cc                                 11                11     0.00%           3                 3     0.00%          19                19     0.00%           4                 4     0.00%
poppler/FILECacheLoader.h                                   2                 2     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
poppler/FileSpec.cc                                        95                85    10.53%          11                 7    36.36%         178               153    14.04%          66                62     6.06%
poppler/FileSpec.h                                          9                 3    66.67%           9                 3    66.67%           9                 3    66.67%           0                 0         -
poppler/FlateEncoder.cc                                    51                51     0.00%           4                 4     0.00%          78                78     0.00%          32                32     0.00%
poppler/FlateEncoder.h                                     16                16     0.00%           6                 6     0.00%           6                 6     0.00%           8                 8     0.00%
poppler/FontInfo.cc                                        66                65     1.52%           5                 4    20.00%         110               109     0.91%          54                54     0.00%
poppler/FontInfo.h                                         11                 9    18.18%          11                 9    18.18%          11                 9    18.18%           0                 0         -
poppler/Form.cc                                          1589              1554     2.20%         181               174     3.87%        2375              2325     2.11%        1140              1120     1.75%
poppler/Form.h                                            100                99     1.00%          70                69     1.43%          70                69     1.43%          20                20     0.00%
poppler/Function.cc                                       881               807     8.40%          47                30    36.17%        1325              1246     5.96%         661               607     8.17%
poppler/Function.h                                         39                39     0.00%          39                39     0.00%          39                39     0.00%           0                 0         -
poppler/Gfx.cc                                           2390              2390     0.00%         136               136     0.00%        4175              4175     0.00%        1864              1864     0.00%
poppler/Gfx.h                                               3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
poppler/GfxFont.cc                                       1384              1362     1.59%          51                42    17.65%        1759              1726     1.88%        1142              1133     0.79%
poppler/GfxFont.h                                          44                44     0.00%          36                36     0.00%          45                45     0.00%           2                 2     0.00%
poppler/GfxState.cc                                      3039              2736     9.97%         297               207    30.30%        5592              4892    12.52%        2014              1884     6.45%
poppler/GfxState.h                                        374               315    15.78%         291               239    17.87%         406               340    16.26%          60                50    16.67%
poppler/GfxState_helpers.h                                 15                 4    73.33%           3                 0   100.00%          53                 0   100.00%           8                 4    50.00%
poppler/GlobalParams.cc                                   577               524     9.19%          55                43    21.82%         825               700    15.15%         396               365     7.83%
poppler/GlobalParams.h                                     11                11     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/HelveticaBoldObliqueWidths.pregenerated.c          23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/HelveticaBoldWidths.pregenerated.c                 23                23     0.00%           2                 2     0.00%        1355              1355     0.00%          20                20     0.00%
poppler/HelveticaObliqueWidths.pregenerated.c              23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/HelveticaWidths.pregenerated.c                     23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/Hints.cc                                          305               254    16.72%          13                 4    69.23%         385               284    26.23%         224               202     9.82%
poppler/ImageEmbeddingUtils.cc                            151               105    30.46%          21                12    42.86%         231               157    32.03%          74                56    24.32%
poppler/JArithmeticDecoder.cc                             121               121     0.00%          18                18     0.00%         267               267     0.00%          74                74     0.00%
poppler/JArithmeticDecoder.h                                7                 7     0.00%           7                 7     0.00%          15                15     0.00%           0                 0         -
poppler/JBIG2Stream.cc                                   2367              2347     0.84%         106                92    13.21%        3285              3260     0.76%        1842              1838     0.22%
poppler/JBIG2Stream.h                                       4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/JPEG2000Stream.cc                                 179               179     0.00%          21                21     0.00%         285               285     0.00%         120               120     0.00%
poppler/JPEG2000Stream.h                                    5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
poppler/JSInfo.cc                                          94                65    30.85%           8                 3    62.50%         174               126    27.59%          72                58    19.44%
poppler/Lexer.cc                                          401               172    57.11%           9                 1    88.89%         516               214    58.53%         330               163    50.61%
poppler/Lexer.h                                            14                 2    85.71%           6                 0   100.00%          10                 0   100.00%           6                 3    50.00%
poppler/Linearization.cc                                  104                43    58.65%          12                 0   100.00%         123                36    70.73%          88                66    25.00%
poppler/Link.cc                                           459               454     1.09%          38                36     5.26%         655               648     1.07%         320               317     0.94%
poppler/Link.h                                             88                87     1.14%          80                79     1.25%          80                79     1.25%          14                14     0.00%
poppler/LocalPDFDocBuilder.cc                              11                 3    72.73%           2                 0   100.00%          17                 7    58.82%           6                 3    50.00%
poppler/MarkedContentOutputDev.cc                         109                87    20.18%          13                 3    76.92%         130                93    28.46%          84                79     5.95%
poppler/MarkedContentOutputDev.h                           16                 9    43.75%          15                 8    46.67%          20                13    35.00%           0                 0         -
poppler/Movie.cc                                          108               108     0.00%           9                 9     0.00%         192               192     0.00%          86                86     0.00%
poppler/Movie.h                                             9                 9     0.00%           9                 9     0.00%          12                12     0.00%           0                 0         -
poppler/NSSCryptoSignBackend.cc                           561               560     0.18%          55                54     1.82%         904               903     0.11%         396               396     0.00%
poppler/NSSCryptoSignBackend.h                              3                 2    33.33%           3                 2    33.33%           3                 2    33.33%           0                 0         -
poppler/NameToCharCode.cc                                   5                 4    20.00%           2                 1    50.00%          10                 7    30.00%           2                 2     0.00%
poppler/NameToCharCode.h                                    2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
poppler/Object.cc                                          87                40    54.02%           6                 1    83.33%         166                88    46.99%         110                58    47.27%
poppler/Object.h                                          344                75    78.20%          73                 2    97.26%         264                 9    96.59%         156                45    71.15%
poppler/OptionalContent.cc                                196               196     0.00%          14                14     0.00%         261               261     0.00%         142               142     0.00%
poppler/OptionalContent.h                                   8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
poppler/Outline.cc                                        164               113    31.10%          20                13    35.00%         371               264    28.84%         124                91    26.61%
poppler/Outline.h                                          11                 4    63.64%           6                 4    33.33%          11                 4    63.64%           4                 1    75.00%
poppler/OutputDev.cc                                       37                24    35.14%          20                 8    60.00%          82                38    53.66%          12                12     0.00%
poppler/OutputDev.h                                       107                19    82.24%         101                13    87.13%         127                35    72.44%           6                 6     0.00%
poppler/PDFDoc.cc                                        1074               747    30.45%          66                28    57.58%        1724              1216    29.47%         818               631    22.86%
poppler/PDFDoc.h                                           71                 4    94.37%          50                 1    98.00%          61                 3    95.08%          14                 3    78.57%
poppler/PDFDocBuilder.cc                                    1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
poppler/PDFDocBuilder.h                                     1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
poppler/PDFDocFactory.cc                                   17                 4    76.47%           4                 1    75.00%          33                 6    81.82%          10                 3    70.00%
poppler/PDFRectangle.h                                     40                 4    90.00%           6                 0   100.00%          32                 6    81.25%          36                 4    88.89%
poppler/PSOutputDev.cc                                   3878              3587     7.50%         127               111    12.60%        5388              4957     8.00%        3216              3014     6.28%
poppler/PSOutputDev.h                                      46                 0   100.00%          37                 0   100.00%          40                 0   100.00%           8                 2    75.00%
poppler/PSTokenizer.cc                                     69                69     0.00%           5                 5     0.00%          84                84     0.00%          49                49     0.00%
poppler/Page.cc                                           353               259    26.63%          25                13    48.00%         575               419    27.13%         266               211    20.68%
poppler/Page.h                                             48                18    62.50%          42                16    61.90%          42                16    61.90%           4                 2    50.00%
poppler/PageLabelInfo.cc                                  112               112     0.00%           5                 5     0.00%         173               173     0.00%         100               100     0.00%
poppler/PageLabelInfo_p.h                                  92                92     0.00%           5                 5     0.00%         151               151     0.00%          86                86     0.00%
poppler/PageTransition.cc                                  67                67     0.00%           1                 1     0.00%          82                82     0.00%          52                52     0.00%
poppler/PageTransition.h                                    8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
poppler/Parser.cc                                         207                84    59.42%           9                 2    77.78%         263               126    52.09%         158                88    44.30%
poppler/Parser.h                                            2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/PopplerCache.h                                     19                18     5.26%           4                 3    25.00%          26                25     3.85%          12                12     0.00%
poppler/PreScanOutputDev.cc                               174               174     0.00%          26                26     0.00%         214               214     0.00%         142               142     0.00%
poppler/PreScanOutputDev.h                                 10                10     0.00%          10                10     0.00%          10                10     0.00%           0                 0         -
poppler/ProfileData.cc                                      8                 8     0.00%           1                 1     0.00%          15                15     0.00%           6                 6     0.00%
poppler/ProfileData.h                                       4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
poppler/Rendition.cc                                      142               142     0.00%          10                10     0.00%         305               305     0.00%         147               147     0.00%
poppler/Rendition.h                                         8                 8     0.00%           8                 8     0.00%           8                 8     0.00%           0                 0         -
poppler/SecurityHandler.cc                                188               188     0.00%          12                12     0.00%         194               194     0.00%         150               150     0.00%
poppler/SecurityHandler.h                                  11                11     0.00%           8                 8     0.00%           8                 8     0.00%           2                 2     0.00%
poppler/SignatureInfo.cc                                   18                18     0.00%          18                18     0.00%          50                50     0.00%           0                 0         -
poppler/SignatureInfo.h                                     2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
poppler/Sound.cc                                           39                39     0.00%           5                 5     0.00%          73                73     0.00%          26                26     0.00%
poppler/Sound.h                                             7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
poppler/SplashOutputDev.cc                               2183              2151     1.47%         131               117    10.69%        3659              3577     2.24%        1864              1847     0.91%
poppler/SplashOutputDev.h                                  29                18    37.93%          27                18    33.33%          29                20    31.03%           4                 0   100.00%
poppler/Stream.cc                                        1943              1890     2.73%         208               183    12.02%        2926              2805     4.14%        1249              1235     1.12%
poppler/Stream.h                                          372               248    33.33%         158               119    24.68%         336               186    44.64%         148                98    33.78%
poppler/StructElement.cc                                  781               721     7.68%          65                54    16.92%         703               641     8.82%         522               502     3.83%
poppler/StructElement.h                                    75                61    18.67%          39                31    20.51%          67                59    11.94%          32                28    12.50%
poppler/StructTreeRoot.cc                                 105               105     0.00%           5                 5     0.00%         140               140     0.00%          72                72     0.00%
poppler/StructTreeRoot.h                                   18                18     0.00%           8                 8     0.00%          20                20     0.00%           8                 8     0.00%
poppler/SymbolWidths.pregenerated.c                        23                23     0.00%           2                 2     0.00%         634               634     0.00%          20                20     0.00%
poppler/TextOutputDev.cc                                 3195              3156     1.22%         176               162     7.95%        4468              4367     2.26%        2813              2795     0.64%
poppler/TextOutputDev.h                                    53                45    15.09%          50                45    10.00%          64                59     7.81%           0                 0         -
poppler/TimesBoldItalicWidths.pregenerated.c               23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesBoldWidths.pregenerated.c                     23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesItalicWidths.pregenerated.c                   23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/TimesRomanWidths.pregenerated.c                    23                23     0.00%           2                 2     0.00%        1394              1394     0.00%          20                20     0.00%
poppler/UTF.cc                                            215                44    79.53%          13                 3    76.92%         303                84    72.28%         168                52    69.05%
poppler/UTF.h                                              26                 1    96.15%           6                 1    83.33%          24                 3    87.50%          22                 0   100.00%
poppler/UnicodeMap.cc                                      77                61    20.78%          13                 4    69.23%         189               108    42.86%          46                45     2.17%
poppler/UnicodeMap.h                                        2                 1    50.00%           2                 1    50.00%           2                 1    50.00%           0                 0         -
poppler/UnicodeMapFuncs.cc                                 38                13    65.79%           2                 1    50.00%          61                24    60.66%          24                 8    66.67%
poppler/UnicodeTypeTable.cc                               334               334     0.00%          11                11     0.00%         211               211     0.00%         175               175     0.00%
poppler/ViewerPreferences.cc                               61                61     0.00%           2                 2     0.00%          78                78     0.00%          50                50     0.00%
poppler/ViewerPreferences.h                                13                13     0.00%          13                13     0.00%          13                13     0.00%           0                 0         -
poppler/XRef.cc                                          1098               564    48.63%          70                22    68.57%        1501               815    45.70%         842               534    36.58%
poppler/XRef.h                                             17                 2    88.24%          14                 2    85.71%          24                 2    91.67%           2                 0   100.00%
poppler/ZapfDingbatsWidths.pregenerated.c                  21                21     0.00%           2                 2     0.00%         439               439     0.00%          16                16     0.00%
poppler/annot_stamp.h                                       1                 1     0.00%           1                 1     0.00%          12                12     0.00%           0                 0         -
poppler/annot_stamp_approved.h                              1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_as_is.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_confidential.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_departmental.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_draft.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_experimental.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_expired.h                               1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_final.h                                 1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_for_comment.h                           1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_for_public_release.h                    1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_not_approved.h                          1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_not_for_public_release.h                1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_sold.h                                  1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
poppler/annot_stamp_top_secret.h                            1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
splash/Splash.cc                                         3371              3320     1.51%         126               123     2.38%        5193              5118     1.44%        2556              2522     1.33%
splash/Splash.h                                             9                 5    44.44%           9                 5    44.44%           9                 5    44.44%           0                 0         -
splash/SplashBitmap.cc                                    381               344     9.71%          18                16    11.11%         693               634     8.51%         320               291     9.06%
splash/SplashBitmap.h                                      12                10    16.67%          12                10    16.67%          12                10    16.67%           0                 0         -
splash/SplashClip.cc                                      201               196     2.49%          11                10     9.09%         250               235     6.00%         154               152     1.30%
splash/SplashClip.h                                        21                20     4.76%          12                11     8.33%          17                16     5.88%           8                 8     0.00%
splash/SplashFTFont.cc                                    161               161     0.00%          11                11     0.00%         284               284     0.00%         106               106     0.00%
splash/SplashFTFontEngine.cc                               12                12     0.00%           9                 9     0.00%          34                34     0.00%           2                 2     0.00%
splash/SplashFTFontEngine.h                                 2                 2     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
splash/SplashFTFontFile.cc                                 42                42     0.00%           6                 6     0.00%          73                73     0.00%          28                28     0.00%
splash/SplashFont.cc                                       88                88     0.00%           4                 4     0.00%         129               129     0.00%          62                62     0.00%
splash/SplashFont.h                                        20                20     0.00%           4                 4     0.00%          11                11     0.00%          18                18     0.00%
splash/SplashFontEngine.cc                                 57                57     0.00%          13                13     0.00%          95                95     0.00%          38                38     0.00%
splash/SplashFontFile.cc                                    8                 8     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
splash/SplashFontFile.h                                     4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashFontFileID.cc                                  2                 0   100.00%           2                 0   100.00%           2                 0   100.00%           0                 0         -
splash/SplashMath.h                                        12                 6    50.00%           9                 5    44.44%         150               133    11.33%           2                 1    50.00%
splash/SplashPath.cc                                       85                34    60.00%          13                 5    61.54%         154                69    55.19%          50                31    38.00%
splash/SplashPath.h                                         4                 1    75.00%           4                 1    75.00%           4                 1    75.00%           0                 0         -
splash/SplashPattern.cc                                     4                 0   100.00%           4                 0   100.00%           9                 0   100.00%           0                 0         -
splash/SplashPattern.h                                      4                 0   100.00%           4                 0   100.00%           4                 0   100.00%           0                 0         -
splash/SplashScreen.cc                                    140               137     2.14%           9                 7    22.22%         238               229     3.78%         100                99     1.00%
splash/SplashScreen.h                                       7                 7     0.00%           2                 2     0.00%          10                10     0.00%           4                 4     0.00%
splash/SplashState.cc                                      33                25    24.24%           9                 7    22.22%         189               132    30.16%          20                15    25.00%
splash/SplashState.h                                        4                 4     0.00%           4                 4     0.00%           4                 4     0.00%           0                 0         -
splash/SplashTypes.h                                       33                28    15.15%          18                17     5.56%          71                62    12.68%           8                 6    25.00%
splash/SplashXPath.cc                                     143               143     0.00%           8                 8     0.00%         284               284     0.00%         102               102     0.00%
splash/SplashXPathScanner.cc                              340               340     0.00%          12                12     0.00%         392               392     0.00%         250               250     0.00%
splash/SplashXPathScanner.h                                 1                 1     0.00%           1                 1     0.00%           6                 6     0.00%           0                 0         -
utils/HtmlFonts.cc                                        127               127     0.00%          15                15     0.00%         206               206     0.00%         112               112     0.00%
utils/HtmlFonts.h                                          26                26     0.00%          16                16     0.00%          19                19     0.00%           8                 8     0.00%
utils/HtmlLinks.cc                                         53                53     0.00%          11                11     0.00%          90                90     0.00%          38                38     0.00%
utils/HtmlLinks.h                                           5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
utils/HtmlOutputDev.cc                                    811               811     0.00%          55                55     0.00%        1261              1261     0.00%         624               624     0.00%
utils/HtmlOutputDev.h                                      14                13     7.14%          14                13     7.14%          17                13    23.53%           0                 0         -
utils/HtmlUtils.h                                          18                 7    61.11%           4                 1    75.00%          20                 9    55.00%          16                 4    75.00%
utils/ImageOutputDev.cc                                   370               370     0.00%          14                14     0.00%         584               584     0.00%         316               316     0.00%
utils/ImageOutputDev.h                                     15                15     0.00%          15                15     0.00%          15                15     0.00%           0                 0         -
utils/InMemoryFile.cc                                      22                22     0.00%           9                 9     0.00%          56                56     0.00%          12                12     0.00%
